s,a,r,sp,episode_index
16196,1,-225,15689,178
15689,7,-225,16183,178
16183,3,-25,16177,178
16177,7,-225,16671,178
16671,5,-25,17166,178
17166,5,-25,17661,178
17661,6,-100,18657,178
18657,6,-100,19653,178
19653,7,-225,20150,178
20150,5,-25,21147,178
21147,1,-225,21144,178
21144,2,-100,21642,178
21642,1,-225,21640,178
21640,1,-225,22138,178
22138,3,-25,22636,178
22636,7,-225,23635,178
23635,5,-25,24635,178
24635,2,-100,24635,178
24635,6,-100,25635,178
25635,3,-25,26136,178
26136,7,-225,27138,178
27138,1,-225,27640,178
27640,6,-100,28643,178
28643,7,-225,29646,178
29646,6,-100,30150,178
30150,6,-100,31154,178
31154,3,-25,31659,178
31659,5,-25,32164,178
32164,7,-225,32669,178
32669,5,-25,33675,178
33675,5,-25,33682,178
33682,6,-100,34688,178
34688,3,-25,34695,178
34695,2,-100,34202,178
34202,7,-225,34709,178
34709,1,-225,34215,178
34215,6,-100,34722,178
34722,7,-225,34729,178
34729,4,0,34235,178
34235,4,0,34242,178
34242,4,0,33748,178
33748,4,0,33254,178
33254,4,0,32759,178
32759,6,-100,32765,178
32765,7,-225,32270,178
32270,6,-100,31775,178
31775,7,-225,31779,178
31779,5,-25,31284,178
31284,1,-225,30287,178
30287,2,-100,28790,178
28790,4,0,28292,178
28292,1,-225,27294,178
27294,4,0,26294,178
26294,5,-25,25795,178
25795,6,-100,25295,178
25295,7,-225,24795,178
24795,3,-25,23794,178
23794,4,0,22792,178
22792,7,-225,22291,178
22291,3,-25,21788,178
21788,6,-100,21285,178
21285,6,-100,20782,178
20782,7,-225,20279,178
20279,1,-225,19275,178
19275,1,-225,18270,178
18270,7,-225,17765,178
17765,5,-25,17260,178
17260,3,-25,16754,178
16754,4,0,16248,178
16248,4,0,15741,178
15741,7,-225,15735,178
15735,1,-225,15228,178
15228,2,-100,14721,178
14721,3,-25,14213,178
14213,7,-225,14706,178
14706,1,-225,14198,178
14198,7,-225,14691,178
14691,6,-100,15184,178
15184,1,-225,14677,178
14677,3,-25,15170,178
15170,3,-25,15163,178
15163,5,-25,15656,178
15656,3,-25,16150,178
16150,1,-225,16144,178
16144,2,-100,16638,178
16638,3,-25,17133,178
17133,6,-100,18128,178
18128,2,-100,18623,178
18623,2,-100,19119,178
19119,3,-25,19615,178
19615,2,-100,20112,178
20112,3,-25,20609,178
20609,4,0,21607,178
21607,6,-100,22605,178
22605,7,-225,23604,178
23604,3,-25,24604,178
24604,5,-25,25605,178
25605,1,-225,26105,178
26105,1,-225,26607,178
26607,5,-25,27609,178
27609,1,-225,28111,178
28111,5,-25,29114,178
29114,2,-100,29617,178
29617,5,-25,30621,178
30621,7,-225,31626,178
31626,1,-225,32131,178
32131,4,0,32636,178
32636,5,-25,33642,178
33642,2,-100,33649,178
33649,2,-100,34155,178
34155,7,-225,34662,178
34662,3,-25,35170,178
35170,2,-100,35177,178
35177,3,-25,35184,178
35184,6,-100,35692,178
35692,1,-225,35700,178
35700,6,-100,36207,178
36207,4,0,36215,178
36215,5,-25,36223,178
36223,6,-100,36231,178
36231,2,-100,35739,178
35739,7,-225,35746,178
35746,5,-25,35254,178
35254,4,0,34761,178
34761,1,-225,34267,178
25343,5,-25,25185,179
25185,6,-100,25686,179
25686,5,-25,26187,179
26187,4,0,26188,179
26188,4,0,26689,179
26689,4,0,26690,179
26690,3,-25,26692,179
26692,6,-100,27193,179
27193,4,0,27195,179
27195,6,-100,27697,179
27697,4,0,27699,179
27699,4,0,27701,179
27701,5,-25,28203,179
28203,5,-25,28205,179
28205,6,-100,28708,179
28708,3,-25,28210,179
28210,4,0,28213,179
28213,5,-25,28215,179
28215,4,0,28217,179
28217,3,-25,28219,179
28219,4,0,27721,179
27721,6,-100,27724,179
27724,3,-25,27725,179
27725,3,-25,27227,179
27227,5,-25,27229,179
27229,3,-25,26730,179
26730,4,0,26731,179
26731,5,-25,26232,179
26232,5,-25,26233,179
26233,6,-100,26234,179
26234,4,0,25734,179
25734,5,-25,25735,179
25735,3,-25,25235,179
25235,6,-100,25236,179
25236,3,-25,24735,179
24735,4,0,24735,179
24735,5,-25,24235,179
24235,4,0,24234,179
24234,3,-25,23733,179
23733,5,-25,23232,179
23232,3,-25,23231,179
23231,2,-100,22229,179
22229,4,0,22227,179
22227,5,-25,22225,179
22225,5,-25,22223,179
22223,2,-100,21720,179
21720,5,-25,21718,179
21718,4,0,21216,179
21216,4,0,21213,179
21213,3,-25,21210,179
21210,3,-25,20707,179
20707,3,-25,20704,179
20704,2,-100,20201,179
20201,4,0,20198,179
20198,2,-100,20194,179
20194,3,-25,20191,179
20191,5,-25,20188,179
20188,4,0,20685,179
20685,2,-100,20682,179
20682,4,0,20679,179
20679,3,-25,20676,179
20676,3,-25,21173,179
21173,5,-25,21670,179
21670,5,-25,22168,179
22168,2,-100,22166,179
22166,5,-25,22665,179
22665,2,-100,22663,179
22663,2,-100,22662,179
22662,4,0,23160,179
23160,4,0,23660,179
23660,5,-25,24159,179
24159,3,-25,24659,179
24659,3,-25,25159,179
25159,6,-100,25659,179
25659,5,-25,26160,179
26160,5,-25,27162,179
27162,6,-100,27664,179
27664,6,-100,28166,179
28166,6,-100,29169,179
29169,6,-100,29673,179
29673,6,-100,30677,179
30677,5,-25,30681,179
30681,6,-100,31685,179
31685,5,-25,31690,179
31690,4,0,32195,179
32195,5,-25,32200,179
32200,6,-100,32706,179
32706,3,-25,32211,179
32211,5,-25,32716,179
32716,4,0,32222,179
32222,4,0,32227,179
32227,4,0,32232,179
32232,5,-25,31737,179
31737,4,0,31741,179
31741,5,-25,31246,179
31246,3,-25,30750,179
30750,6,-100,30754,179
30754,3,-25,29757,179
29757,5,-25,29761,179
29761,5,-25,29264,179
29264,5,-25,28766,179
28766,4,0,28269,179
28269,4,0,27770,179
27770,4,0,26772,179
26772,3,-25,26273,179
26273,5,-25,25773,179
25773,3,-25,24773,179
24773,3,-25,24272,179
24272,3,-25,23271,179
23271,2,-100,22269,179
22269,4,0,21767,179
21767,4,0,21264,179
21264,4,0,20261,179
20261,5,-25,20257,179
20257,3,-25,19253,179
19253,5,-25,19249,179
19249,2,-100,18244,179
18244,3,-25,17739,179
17739,2,-100,17234,179
17234,4,0,16728,179
16728,4,0,16722,179
16722,4,0,16216,179
16216,5,-25,16210,179
16210,4,0,16204,179
16204,5,-25,16198,179
16198,5,-25,16692,179
16692,5,-25,17186,179
17186,2,-100,16680,179
16680,3,-25,17175,179
17175,2,-100,17169,179
17169,2,-100,17164,179
17164,5,-25,17658,179
17658,2,-100,17653,179
17653,5,-25,18149,179
18149,4,0,19145,179
19145,2,-100,19141,179
19141,2,-100,19637,179
19637,2,-100,19633,179
19633,5,-25,20630,179
20630,3,-25,21128,179
21128,3,-25,21626,179
21626,4,0,22624,179
22624,2,-100,23123,179
23123,5,-25,24122,179
24122,5,-25,24622,179
24622,3,-25,25622,179
25622,6,-100,26623,179
26623,3,-25,27125,179
27125,4,0,27627,179
27627,6,-100,28630,179
28630,6,-100,29633,179
29633,4,0,30637,179
30637,5,-25,31142,179
31142,4,0,32147,179
32147,4,0,32652,179
32652,3,-25,33158,179
33158,5,-25,33664,179
33664,4,0,34170,179
34170,3,-25,34177,179
34177,6,-100,34684,179
34684,6,-100,35191,179
35191,4,0,35698,179
35698,4,0,35706,179
35706,6,-100,35714,179
35714,4,0,35721,179
35721,4,0,35729,179
35729,6,-100,35736,179
35736,4,0,35244,179
35244,6,-100,35251,179
35251,3,-25,34758,179
34758,4,0,34264,179
34264,5,-25,33770,179
33770,6,-100,33276,179
33276,4,0,32782,179
32782,5,-25,32287,179
32287,5,-25,31791,179
31791,3,-25,30795,179
30795,5,-25,29799,179
29799,6,-100,29302,179
29302,5,-25,28805,179
28805,4,0,27807,179
27807,5,-25,27308,179
27308,6,-100,26809,179
26809,3,-25,25810,179
25810,3,-25,24810,179
24810,3,-25,23809,179
23809,2,-100,22307,179
22307,2,-100,21304,179
21304,4,0,20301,179
20301,5,-25,19797,179
19797,3,-25,18793,179
18793,5,-25,18288,179
18288,2,-100,17283,179
17283,5,-25,16777,179
16777,3,-25,15770,179
15770,2,-100,14763,179
14763,3,-25,14255,179
14255,2,-100,13247,179
13247,5,-25,12738,179
12738,4,0,12729,179
12729,3,-25,12220,179
12220,2,-100,11711,179
11711,3,-25,11201,179
11201,5,-25,11692,179
11692,5,-25,11683,179
11683,3,-25,12174,179
12174,3,-25,12165,179
12165,2,-100,12156,179
12156,3,-25,12647,179
12647,3,-25,13139,179
13139,3,-25,13631,179
13631,4,0,14123,179
14123,2,-100,14616,179
14616,3,-25,15109,179
15109,4,0,16103,179
16103,4,0,17097,179
17097,4,0,17592,179
17592,2,-100,18087,179
18087,5,-25,19583,179
19583,4,0,20080,179
20080,3,-25,21078,179
21078,2,-100,21575,179
21575,4,0,22574,179
22574,2,-100,23073,179
23073,2,-100,24072,179
24072,2,-100,24572,179
24572,3,-25,25072,179
25072,6,-100,26573,179
26573,4,0,27575,179
27575,5,-25,28578,179
28578,5,-25,29581,179
29581,5,-25,30585,179
30585,4,0,31590,179
31590,6,-100,32595,179
32595,3,-25,33601,179
33601,5,-25,34608,179
34608,5,-25,35616,179
35616,5,-25,36624,179
36624,6,-100,37633,179
37633,6,-100,38643,179
38643,6,-100,39653,179
39653,3,-25,39663,179
39663,4,0,40174,179
40174,4,0,40685,179
40685,5,-25,41197,179
41197,5,-25,41208,179
41208,5,-25,41220,179
41220,6,-100,41731,179
41731,5,-25,41243,179
41243,4,0,41254,179
41254,6,-100,40765,179
40765,6,-100,40776,179
40776,5,-25,40287,179
40287,6,-100,39797,179
39797,6,-100,39307,179
39307,5,-25,38317,179
38317,4,0,37826,179
37826,4,0,36834,179
36834,5,-25,35841,179
35841,3,-25,34848,179
34848,3,-25,33854,179
33854,4,0,32860,179
32860,4,0,31865,179
31865,3,-25,30869,179
30869,5,-25,30372,179
30372,3,-25,28875,179
28875,4,0,28377,179
28377,5,-25,27379,179
27379,6,-100,26880,179
26880,5,-25,26381,179
26381,6,-100,25882,179
25882,5,-25,24881,179
24881,3,-25,23881,179
23881,5,-25,23379,179
23379,2,-100,22377,179
22377,2,-100,20875,179
20875,3,-25,19871,179
19871,4,0,19367,179
19367,2,-100,17862,179
17862,5,-25,17356,179
17356,2,-100,15850,179
15850,3,-25,14842,179
14842,3,-25,13834,179
13834,2,-100,12325,179
12325,2,-100,11316,179
11316,4,0,10305,179
10305,3,-25,9294,179
9294,3,-25,8283,179
8283,4,0,7770,179
7770,4,0,6758,179
6758,3,-25,6244,179
6244,4,0,5731,179
5731,5,-25,5717,179
5717,3,-25,5204,179
5204,2,-100,5190,179
5190,4,0,5176,179
5176,5,-25,5662,179
5662,2,-100,5649,179
5649,2,-100,6135,179
6135,4,0,6623,179
6623,5,-25,7611,179
7611,3,-25,8099,179
8099,3,-25,9088,179
9088,3,-25,9577,179
9577,2,-100,10567,179
10567,3,-25,11057,179
11057,5,-25,12048,179
12048,2,-100,12540,179
12540,4,0,13532,179
13532,3,-25,14524,179
14524,5,-25,15518,179
15518,5,-25,16012,179
16012,3,-25,17006,179
17006,2,-100,17001,179
17001,2,-100,25001,179
25001,5,-25,25501,179
25501,5,-25,26502,179
26502,3,-25,27004,179
27004,6,-100,28006,179
28006,4,0,28509,179
28509,5,-25,29512,179
29512,6,-100,30516,179
30516,6,-100,31521,179
31521,3,-25,32527,179
32527,5,-25,33533,179
33533,6,-100,34540,179
34540,3,-25,35547,179
35547,5,-25,36555,179
36555,4,0,37564,179
37564,4,0,38074,179
38074,3,-25,39084,179
39084,6,-100,40095,179
40095,6,-100,41606,179
41606,5,-25,42619,179
42619,4,0,43132,179
43132,4,0,44145,179
44145,6,-100,45159,179
45159,5,-25,45674,179
45674,5,-25,46189,179
46189,3,-25,46204,179
46204,5,-25,46219,179
46219,5,-25,46234,179
46234,6,-100,46249,179
46249,4,0,45763,179
45763,6,-100,45778,179
45778,4,0,44792,179
44792,5,-25,44306,179
44306,4,0,43319,179
43319,4,0,42831,179
42831,6,-100,41843,179
41843,5,-25,41354,179
41354,6,-100,40865,179
40865,6,-100,39876,179
39876,6,-100,39386,179
39386,3,-25,38395,179
38395,4,0,37904,179
37904,5,-25,37413,179
37413,4,0,36421,179
36421,6,-100,36428,179
36428,3,-25,35436,179
35436,5,-25,35443,179
35443,6,-100,35450,179
35450,3,-25,34957,179
34957,4,0,34463,179
34463,5,99975,34470,179
25343,1,-225,24706,180
24706,1,-225,24205,180
24205,1,-225,24205,180
24205,1,-225,23704,180
23704,1,-225,23203,180
23203,1,-225,23201,180
23201,1,-225,22700,180
22700,1,-225,22698,180
22698,1,-225,22196,180
22196,1,-225,22194,180
22194,1,-225,21692,180
21692,1,-225,21690,180
21690,1,-225,21688,180
21688,1,-225,21185,180
21185,1,-225,21183,180
21183,1,-225,21180,180
21180,1,-225,21177,180
21177,1,-225,21175,180
21175,1,-225,21172,180
21172,1,-225,21169,180
21169,1,-225,21167,180
21167,1,-225,21164,180
21164,1,-225,21662,180
21662,1,-225,21660,180
21660,1,-225,21657,180
21657,1,-225,21655,180
21655,1,-225,22153,180
22153,1,-225,22151,180
22151,1,-225,22650,180
22650,1,-225,22648,180
22648,1,-225,23147,180
23147,1,-225,23146,180
23146,1,-225,23645,180
23645,1,-225,23644,180
23644,1,-225,24143,180
24143,1,-225,24143,180
24143,1,-225,24643,180
24643,1,-225,25143,180
25143,7,-225,26144,180
26144,7,-225,26645,180
26645,7,-225,27647,180
27647,7,-225,28649,180
28649,7,-225,29653,180
29653,7,-225,30156,180
30156,7,-225,31161,180
31161,7,-225,31666,180
31666,7,-225,32671,180
32671,7,-225,33177,180
33177,7,-225,33683,180
33683,7,-225,34190,180
34190,7,-225,34697,180
34697,7,-225,35204,180
35204,7,-225,35712,180
35712,7,-225,35719,180
35719,7,-225,36227,180
36227,7,-225,36235,180
36235,7,-225,36243,180
36243,7,-225,36251,180
36251,7,-225,35758,180
35758,7,-225,35766,180
35766,7,-225,35273,180
35273,7,-225,35280,180
35280,7,-225,34787,180
34787,7,-225,34293,180
34293,7,-225,33799,180
33799,7,-225,33305,180
33305,7,-225,32811,180
32811,7,-225,32316,180
32316,7,-225,31320,180
31320,7,-225,30824,180
30824,7,-225,30328,180
30328,7,-225,29831,180
29831,7,-225,29334,180
29334,7,-225,28337,180
28337,7,-225,27839,180
27839,7,-225,27340,180
27340,7,-225,26841,180
26841,7,-225,25842,180
25842,7,-225,25342,180
25342,7,-225,24842,180
24842,1,-225,23341,180
23341,1,-225,22339,180
22339,1,-225,20836,180
20836,1,-225,19832,180
19832,1,-225,18828,180
18828,1,-225,17322,180
17322,1,-225,16316,180
16316,1,-225,14809,180
14809,1,-225,13801,180
13801,1,-225,12792,180
12792,1,-225,11283,180
11283,1,-225,10272,180
10272,1,-225,9261,180
9261,1,-225,8750,180
8750,1,-225,7738,180
7738,1,-225,7225,180
7225,1,-225,6712,180
6712,1,-225,6199,180
6199,1,-225,6186,180
6186,1,-225,5672,180
5672,1,-225,5659,180
5659,1,-225,6145,180
6145,1,-225,6132,180
6132,1,-225,6619,180
6619,1,-225,7107,180
7107,1,-225,7595,180
7595,1,-225,8083,180
8083,1,-225,8572,180
8572,1,-225,9561,180
9561,1,-225,10050,180
10050,1,-225,10540,180
10540,1,-225,11031,180
11031,1,-225,11521,180
11521,1,-225,12012,180
12012,1,-225,12504,180
12504,1,-225,25001,180
25001,1,-225,25001,180
25001,7,-225,26002,180
26002,7,-225,27003,180
27003,7,-225,28006,180
28006,7,-225,29009,180
29009,7,-225,30013,180
30013,7,-225,31017,180
31017,7,-225,32523,180
32523,7,-225,33529,180
33529,7,-225,34536,180
34536,7,-225,36044,180
36044,7,-225,37052,180
37052,7,-225,38062,180
38062,7,-225,39572,180
39572,7,-225,40583,180
40583,7,-225,42095,180
42095,7,-225,43108,180
43108,7,-225,44622,180
44622,7,-225,45637,180
45637,7,-225,46652,180
46652,7,-225,47168,180
47168,7,-225,48184,180
48184,7,-225,48701,180
48701,7,-225,48718,180
48718,7,-225,49235,180
49235,7,-225,49252,180
49252,7,-225,48769,180
48769,7,-225,48785,180
48785,7,-225,48302,180
48302,7,-225,47818,180
47818,7,-225,47333,180
47333,7,-225,46849,180
46849,7,-225,45863,180
45863,7,-225,45378,180
45378,7,-225,44891,180
44891,7,-225,44405,180
44405,7,-225,43918,180
43918,7,-225,43931,180
43931,7,-225,43444,180
43444,7,-225,43457,180
43457,7,99775,43470,180
25343,3,-25,24697,181
24697,6,-100,25198,181
25198,7,-225,25698,181
25698,5,-25,25699,181
25699,7,-225,26200,181
26200,7,-225,26701,181
26701,3,-25,26702,181
26702,1,-225,26203,181
26203,5,-25,26204,181
26204,2,-100,26205,181
26205,4,0,26205,181
26205,2,-100,25706,181
25706,4,0,25707,181
25707,7,-225,26207,181
26207,4,0,26208,181
26208,5,-25,26209,181
26209,5,-25,26210,181
26210,2,-100,25711,181
25711,4,0,25711,181
25711,5,-25,25712,181
25712,2,-100,25712,181
25712,5,-25,25713,181
25713,5,-25,25713,181
25713,4,0,25714,181
25714,5,-25,25714,181
25714,6,-100,25715,181
25715,2,-100,25215,181
25215,3,-25,25215,181
25215,4,0,25215,181
25215,5,-25,25216,181
25216,2,-100,24715,181
24715,2,-100,24215,181
24215,7,-225,24715,181
24715,6,-100,24714,181
24714,1,-225,24214,181
24214,2,-100,23713,181
23713,5,-25,23712,181
23712,7,-225,24212,181
24212,2,-100,23711,181
23711,1,-225,23210,181
23210,1,-225,23209,181
23209,6,-100,23207,181
23207,1,-225,23206,181
23206,4,0,22705,181
22705,6,-100,23203,181
23203,5,-25,23202,181
23202,7,-225,23701,181
23701,2,-100,23700,181
23700,4,0,23699,181
23699,3,-25,23198,181
23198,7,-225,23698,181
23698,6,-100,24197,181
24197,1,-225,24196,181
24196,5,-25,24196,181
24196,5,-25,24695,181
24695,1,-225,24195,181
24195,6,-100,24695,181
24695,7,-225,25195,181
25195,6,-100,25695,181
25695,7,-225,25696,181
25696,6,-100,26197,181
26197,7,-225,26698,181
26698,4,0,26700,181
26700,7,-225,27201,181
27201,3,-25,27203,181
27203,3,-25,26704,181
26704,7,-225,27206,181
27206,5,-25,27207,181
27207,5,-25,27709,181
27709,4,0,27711,181
27711,2,-100,27212,181
27212,6,-100,27214,181
27214,3,-25,27215,181
27215,7,-225,27217,181
27217,2,-100,26718,181
26718,7,-225,27220,181
27220,3,-25,26721,181
26721,6,-100,26722,181
26722,4,0,26724,181
26724,2,-100,26224,181
26224,6,-100,26225,181
26225,7,-225,26226,181
26226,6,-100,26227,181
26227,7,-225,26728,181
26728,4,0,26229,181
26229,3,-25,25730,181
25730,6,-100,25730,181
25730,3,-25,25231,181
25231,2,-100,24731,181
24731,7,-225,24731,181
24731,2,-100,24230,181
24230,7,-225,24230,181
24230,5,-25,24229,181
24229,5,-25,24229,181
24229,7,-225,24228,181
24228,2,-100,23727,181
23727,4,0,23226,181
23226,7,-225,23725,181
23725,2,-100,23224,181
23224,7,-225,23223,181
23223,7,-225,23221,181
23221,4,0,23220,181
23220,7,-225,23219,181
23219,6,-100,23218,181
23218,3,-25,23216,181
23216,5,-25,23215,181
23215,1,-225,22713,181
22713,6,-100,22712,181
22712,6,-100,23211,181
23211,2,-100,22709,181
22709,5,-25,22707,181
22707,2,-100,22706,181
22706,3,-25,22204,181
22204,3,-25,22202,181
22202,5,-25,22200,181
22200,4,0,22198,181
22198,4,0,22697,181
22697,5,-25,22695,181
22695,3,-25,22694,181
22694,2,-100,22692,181
22692,6,-100,23190,181
23190,1,-225,22689,181
22689,4,0,23188,181
23188,4,0,23186,181
23186,6,-100,23685,181
23685,4,0,23685,181
23685,4,0,24184,181
24184,3,-25,24183,181
24183,2,-100,24183,181
24183,1,-225,24182,181
24182,7,-225,24682,181
24682,6,-100,25182,181
25182,3,-25,25182,181
25182,5,-25,25682,181
25682,7,-225,26183,181
26183,1,-225,26184,181
26184,6,-100,26685,181
26685,6,-100,27187,181
27187,7,-225,27688,181
27688,6,-100,28191,181
28191,5,-25,28193,181
28193,1,-225,28195,181
28195,3,-25,28198,181
28198,4,0,28200,181
28200,7,-225,28702,181
28702,4,0,28705,181
28705,7,-225,28708,181
28708,4,0,28710,181
28710,1,-225,28713,181
28713,5,-25,28716,181
28716,7,-225,28718,181
28718,5,-25,28721,181
28721,3,-25,28223,181
28223,6,-100,28726,181
28726,2,-100,28228,181
28228,5,-25,27730,181
27730,1,-225,27232,181
27232,7,-225,27234,181
27234,6,-100,27235,181
27235,3,-25,26737,181
26737,5,-25,26738,181
26738,6,-100,26739,181
26739,4,0,26240,181
26240,4,0,26241,181
26241,3,-25,25741,181
25741,4,0,25241,181
25241,5,-25,24741,181
24741,6,-100,24741,181
24741,2,-100,24241,181
24241,5,-25,23740,181
23740,2,-100,23239,181
23239,3,-25,22737,181
22737,4,0,22235,181
22235,6,-100,22233,181
22233,1,-225,21731,181
21731,1,-225,21228,181
21228,5,-25,21226,181
21226,3,-25,20723,181
20723,6,-100,20720,181
20720,4,0,20717,181
20717,7,-225,20714,181
20714,5,-25,20711,181
20711,4,0,20708,181
20708,3,-25,20705,181
20705,6,-100,21202,181
21202,1,-225,20699,181
20699,5,-25,20696,181
20696,2,-100,20693,181
20693,4,0,20691,181
20691,7,-225,21188,181
21188,7,-225,21686,181
21686,7,-225,22184,181
22184,1,-225,22182,181
22182,1,-225,22180,181
22180,1,-225,22178,181
22178,6,-100,22676,181
22676,5,-25,23175,181
23175,4,0,23174,181
23174,2,-100,23173,181
23173,2,-100,23172,181
23172,6,-100,24171,181
24171,7,-225,24671,181
24671,4,0,25171,181
25171,2,-100,25171,181
25171,6,-100,25672,181
25672,5,-25,26173,181
26173,3,-25,26674,181
26674,3,-25,26675,181
26675,4,0,27176,181
27176,4,0,27178,181
27178,3,-25,27180,181
27180,1,-225,27181,181
27181,3,-25,27183,181
27183,4,0,27685,181
27685,6,-100,28187,181
28187,6,-100,28690,181
28690,3,-25,28693,181
28693,4,0,28695,181
28695,1,-225,28698,181
28698,1,-225,28200,181
28200,1,-225,28203,181
28203,3,-25,28205,181
28205,1,-225,27707,181
27707,6,-100,28209,181
28209,7,-225,28211,181
28211,6,-100,28714,181
28714,1,-225,28216,181
28216,6,-100,28218,181
28218,2,-100,27720,181
27720,5,-25,27722,181
27722,1,-225,27224,181
27224,1,-225,26725,181
26725,6,-100,26726,181
26726,7,-225,27228,181
27228,1,-225,26229,181
26229,5,-25,26230,181
26230,5,-25,26231,181
26231,1,-225,25731,181
25731,2,-100,25231,181
25231,6,-100,25231,181
25231,1,-225,24731,181
24731,2,-100,23730,181
23730,2,-100,23229,181
23229,5,-25,23228,181
23228,5,-25,23227,181
23227,6,-100,23226,181
23226,4,0,23224,181
23224,4,0,22723,181
22723,7,-225,22721,181
22721,3,-25,22720,181
22720,7,-225,22718,181
22718,2,-100,22216,181
22216,5,-25,22214,181
22214,3,-25,22212,181
22212,2,-100,21710,181
21710,5,-25,21708,181
21708,5,-25,21706,181
21706,5,-25,22204,181
22204,5,-25,22202,181
22202,1,-225,22199,181
22199,4,0,22197,181
22197,2,-100,21695,181
21695,1,-225,21693,181
21693,1,-225,21190,181
21190,4,0,21688,181
21688,7,-225,22186,181
22186,2,-100,21684,181
21684,3,-25,22182,181
22182,1,-225,21679,181
21679,2,-100,21677,181
21677,7,-225,22676,181
22676,4,0,22674,181
22674,5,-25,23173,181
23173,5,-25,23672,181
23672,7,-225,24172,181
24172,3,-25,24671,181
24671,3,-25,24671,181
24671,1,-225,24671,181
24671,5,-25,25171,181
25171,2,-100,25172,181
25172,5,-25,25672,181
25672,7,-225,26673,181
26673,5,-25,27175,181
27175,6,-100,27677,181
27677,7,-225,28179,181
28179,6,-100,28682,181
28682,2,-100,28684,181
28684,4,0,28687,181
28687,6,-100,29190,181
29190,6,-100,29694,181
29694,5,-25,30198,181
30198,4,0,30201,181
30201,2,-100,30205,181
30205,2,-100,29708,181
